"gene_id","gene_name","t_stat","p_val","FDR"
"ENSG00000134910","STT3A",2.43660050895457,0.0180218430185082,0.0391147483246822
"ENSG00000099326","MZF1",2.43592704934632,0.0180521344020152,0.039158518501885
"ENSG00000266964","FXYD1",2.43545243221262,0.0180735095917179,0.039197274091322
"ENSG00000152661","GJA1",2.43538036637319,0.0180767571888877,0.039197274091322
"ENSG00000099954","CECR2",2.43514680325628,0.0180872861557192,0.039205451385169
"ENSG00000204301","NOTCH4",2.43428004162572,0.0181264077754033,0.0392829117329109
"ENSG00000135643","KCNMB4",2.4312619003175,0.0182632271548922,0.0395351165444428
"ENSG00000116001","TIA1",2.43094094581432,0.0182778312459005,0.0395519723883222
"ENSG00000214046","SMIM7",2.42908010720867,0.0183627102899773,0.0397134254416788
"ENSG00000271601","LIX1L",2.42821345723899,0.0184023618644891,0.0397917638303518
"ENSG00000177613","CSTF2T",2.42701349231124,0.0184573905297251,0.0398884526571803
"ENSG00000072121","ZFYVE26",2.42678966462667,0.0184676712937728,0.0399032383652972
"ENSG00000196236","XPNPEP3",2.42632700292735,0.0184889383996058,0.0399417524205224
"ENSG00000162413","KLHL21",2.42245496662411,0.018667788299448,0.0402981111885573
"ENSG00000176971","FIBIN",2.42209652755292,0.0186844229907202,0.0403265178499491
"ENSG00000196663","TECPR2",2.42057282024559,0.0187552849675919,0.0404343313784779
"ENSG00000180998","GPR137C",2.42033875850198,0.0187661916730069,0.0404503291811071
"ENSG00000181588","MEX3D",2.41824835675898,0.0188638521883046,0.0406381873265686
"ENSG00000223891","OSER1-DT",2.4178425003274,0.0188828660291218,0.0406715972778727
"ENSG00000182518","FAM104B",2.41657840841263,0.0189421973965729,0.0407842487274885
"ENSG00000078403","MLLT10",2.41637077665881,0.0189519587809191,0.0407976953126167
"ENSG00000117594","HSD11B1",2.41313200273956,0.019104808918668,0.0410904946997572
"ENSG00000100292","HMOX1",2.41289368519597,0.0191160996233214,0.0411025304144559
"ENSG00000122566","HNRNPA2B1",2.41284594318355,0.0191183622034662,0.0411025304144559
"ENSG00000133112","TPT1",2.41164269500071,0.0191754657342398,0.0412100257296507
"ENSG00000137936","BCAR3",2.40976326381064,0.0192649657514129,0.0413870389953054
"ENSG00000115107","STEAP3",2.40963826917652,0.0192709313690793,0.0413921911653883
"ENSG00000034713","GABARAPL2",2.40779021837996,0.0193593269115186,0.0415743605690079
"ENSG00000162572","SCNN1D",2.40748139768636,0.019374133776245,0.0415984593274927
"ENSG00000164751","PEX2",2.4065244502926,0.0194200805782419,0.0416662712554255
"ENSG00000153922","CHD1",2.40571434480647,0.0194590533025637,0.0417344538760901
"ENSG00000166441","RPL27A",2.40515014586897,0.0194862373348616,0.0417850326735168
"ENSG00000162407","PLPP3",2.4049369368791,0.0194965189600127,0.0417916330118284
"ENSG00000123095","BHLHE41",2.40138958154617,0.0196682993355641,0.0421209444796142
"ENSG00000124596","OARD1",2.39995706573601,0.0197380526369364,0.0422625253268819
"ENSG00000198742","SMURF1",2.39955623014145,0.0197576101458871,0.0422887936769468
"ENSG00000155189","AGPAT5",2.39822410265886,0.0198227319873197,0.0424125316704538
"ENSG00000198795","ZNF521",2.39066425094151,0.0201959574275307,0.0431156750748185
"ENSG00000170638","TRABD",2.39058277760756,0.0202000137825423,0.043116401751074
"ENSG00000076248","UNG",2.38897233893626,0.0202803434728129,0.0432799016580924
"ENSG00000099203","TMED1",2.38705090268921,0.0203765602210087,0.043451442922018
"ENSG00000168172","HOOK3",2.38682040308596,0.0203881300105636,0.043451442922018
"ENSG00000173145","NOC3L",2.38369882523208,0.0205453961317141,0.043724914034534
"ENSG00000113811","SELENOK",2.38276725020677,0.020592539177967,0.0438101934564826
"ENSG00000130340","SNX9",2.38268486139954,0.0205967131826744,0.0438101934564826
"ENSG00000157600","TMEM164",2.3821215201989,0.0206252736339458,0.0438621258845986
"ENSG00000135775","COG2",2.38205259955615,0.0206287702277217,0.0438621258845986
"ENSG00000245556","SCAMP1-AS1",2.38064856166279,0.020700117774705,0.0440057652143464
"ENSG00000162599","NFIA",2.37789554004268,0.020840656740315,0.0442558821665218
"ENSG00000125991","ERGIC3",2.3754987806657,0.0209637035469815,0.044492747806041
"ENSG00000153406","NMRAL1",2.37507916013005,0.0209853131147539,0.0445304659967976
"ENSG00000118600","RXYLT1",2.374830992061,0.020998102621099,0.0445413134757975
"ENSG00000100211","CBY1",2.37370047298491,0.021056452961887,0.0446487616441473
"ENSG00000258890","CEP95",2.37296111112544,0.0210946926232453,0.0447003785072108
"ENSG00000125968","ID1",2.37213831838379,0.0211373203388681,0.0447711441934805
"ENSG00000087088","BAX",2.37150666659826,0.0211700975802563,0.0448323858776628
"ENSG00000105612","DNASE2",2.37113034822391,0.021189646839268,0.0448641173486583
"ENSG00000132773","TOE1",2.37046800509047,0.0212240939416594,0.0449139452863531
"ENSG00000143437","ARNT",2.36832501348353,0.0213358899482349,0.0451258350472784
"ENSG00000005801","ZNF195",2.3680959721636,0.0213478697145748,0.045134717984368
"ENSG00000148834","GSTO1",2.36786321613432,0.0213600499364194,0.0451522425600791
"ENSG00000253948","VPS13B-DT",2.36759422321008,0.021374134190672,0.04517378488422
"ENSG00000177225","GATD1",2.36688002984455,0.0214115690839789,0.0452446614608281
"ENSG00000099949","LZTR1",2.36580064447062,0.0214682569964423,0.0453479311723503
"ENSG00000125148","MT2A",2.36436838106187,0.0215436847363721,0.0454906959046635
"ENSG00000257621","PSMA3-AS1",2.36226043864157,0.0216551268843722,0.0456678366483771
"ENSG00000103248","MTHFSD",2.36194183084288,0.0216720157061546,0.0456951477809398
"ENSG00000121897","LIAS",2.36150625637062,0.0216951237663946,0.0457325691703308
"ENSG00000135441","BLOC1S1",2.36145872777778,0.0216976465812868,0.0457325691703308
"ENSG00000182287","AP1S2",2.36086423322904,0.0217292244726592,0.0457908084918753
"ENSG00000168303","MPLKIP",2.36048321918424,0.021749484464603,0.045816860610528
"ENSG00000146535","GNA12",2.35869746351505,0.0218446651377419,0.045992315295449
"ENSG00000076685","NT5C2",2.35850042885886,0.0218551898373715,0.0460061262124495
"ENSG00000214026","MRPL23",2.3582692785631,0.0218675426149446,0.046023779604789
"ENSG00000130332","LSM7",2.3573176431698,0.0219184641752532,0.0461142229964575
"ENSG00000147592","LACTB2",2.35611829034402,0.0219827918478477,0.0462244171458096
"ENSG00000183696","UPP1",2.35504000448367,0.0220407699656731,0.0463295387521205
"ENSG00000154721","JAM2",2.35425500445674,0.0220830643303302,0.0464100335853687
"ENSG00000153914","SREK1",2.35214154030069,0.0221972944107365,0.0466332078666985
"ENSG00000170075","GPR37L1",2.35197126103089,0.0222065207191228,0.0466439485205627
"ENSG00000171824","EXOSC10",2.35189881891544,0.0222104469168412,0.0466439485205627
"ENSG00000181585","TMIE",2.35178291306616,0.0222167300392373,0.0466487004425028
"ENSG00000149357","LAMTOR1",2.35134362041057,0.0222405579967175,0.0466902830533586
"ENSG00000281327","LINC01338",2.35108922494639,0.0222543672569631,0.0467108218673195
"ENSG00000169926","KLF13",2.35071057596561,0.0222749355053812,0.0467455374695131
"ENSG00000203666","EFCAB2",2.34974117927387,0.0223276705949211,0.0468395239955533
"ENSG00000168300","PCMTD1",2.3497388919266,0.0223277951580975,0.0468395239955533
"ENSG00000068028","RASSF1",2.3477615767627,0.0224357071229993,0.0470277507447692
"ENSG00000186812","ZNF397",2.34772357253427,0.0224377857556703,0.0470277507447692
"ENSG00000148730","EIF4EBP2",2.34671740803885,0.0224928802517657,0.0471325480130254
"ENSG00000084733","RAB10",2.3461684698132,0.0225229893121466,0.0471778285395832
"ENSG00000088881","EBF4",2.34489188258787,0.0225931487902073,0.0472935784616227
"ENSG00000104825","NFKBIB",2.34476016913195,0.0226003986684044,0.0473002210947865
"ENSG00000189283","FHIT",2.3409147380633,0.0228129790997521,0.047676881556294
"ENSG00000124299","PEPD",2.34091000302479,0.0228132419547138,0.047676881556294
"ENSG00000144451","SPAG16",2.34063601842552,0.0228284561924122,0.047700085935631
"ENSG00000163516","ANKZF1",2.34037865275941,0.0228427558320509,0.0477213712494214
"ENSG00000138756","BMP2K",2.33964284105488,0.0228836827703473,0.0477982666398451
"ENSG00000116685","KIAA2013",2.33859572105583,0.0229420379059491,0.0479096311390911
"ENSG00000164305","CASP3",2.33639969915805,0.0230648516251277,0.0481074012954084
"ENSG00000123908","AGO2",2.33539239675011,0.0231213814361811,0.0482079764247995
"ENSG00000109323","MANBA",2.33206089263346,0.023309226389734,0.0485647250493954
"ENSG00000183878","UTY",2.33172642116942,0.0233281603115664,0.0485867248420579
"ENSG00000113504","SLC12A7",2.33130682661668,0.0233519323075683,0.048621958767255
"ENSG00000181826","RELL1",2.33127990532463,0.0233534582616489,0.048621958767255
"ENSG00000128915","ICE2",2.33120275867382,0.0233578315844128,0.0486223394104667
"ENSG00000001497","LAS1L",2.33083597282783,0.0233786340862157,0.0486569132380916
"ENSG00000278376","AP004609.3",2.3286477216627,0.0235030856639151,0.0488896204658312
"ENSG00000068976","PYGM",2.3276961787636,0.0235573863252788,0.0489762324909891
"ENSG00000179604","CDC42EP4",2.32593999033131,0.0236578984220713,0.0491675793285498
"ENSG00000123094","RASSF8",2.32544860577626,0.0236860902021332,0.0492085415604926
"ENSG00000130827","PLXNA3",2.32374399602997,0.0237841194195655,0.0493945118355501
"ENSG00000130669","PAK4",2.32297315706327,0.023828567597782,0.0494779652535906
"ENSG00000169188","APEX2",2.32152871060327,0.0239120566293444,0.049637591230371
"ENSG00000171858","RPS21",2.32077409758545,0.0239557767873137,0.0497154137118942
"ENSG00000078295","ADCY2",2.32038955843286,0.0239780832721804,0.0497439120699283
"ENSG00000128708","HAT1",2.3201945510718,0.0239894023952639,0.0497584976746955
"ENSG00000006837","CDKL3",2.31958744824837,0.0240246719009024,0.0498138434714386
"ENSG00000105323","HNRNPUL1",2.31927249024545,0.0240429874999945,0.0498429129823899
"ENSG00000091947","TMEM101",2.31848615438354,0.0240887691815205,0.0499110694309255
"ENSG00000144021","CIAO1",-2.3183195252777,0.0240984805438119,0.0499222763345563
"ENSG00000156873","PHKG2",-2.31884622990802,0.0240677954074748,0.0498765190414234
"ENSG00000156711","MAPK13",-2.31891224481211,0.0240639519180511,0.0498765190414234
"ENSG00000185716","MOSMO",-2.31984134353731,0.02400991629678,0.0497921463434386
"ENSG00000204514","ZNF814",-2.32051997241845,0.0239705160992551,0.0497371062767627
"ENSG00000145715","RASA1",-2.32149515225922,0.0239139993947922,0.049637591230371
"ENSG00000133398","MED10",-2.32437559022349,0.0237477554440584,0.0493278206977103
"ENSG00000110436","SLC1A2",-2.32584171511484,0.0236635342882855,0.0491704850191577
"ENSG00000126858","RHOT1",-2.32596864371211,0.0236562554392518,0.0491675793285498
"ENSG00000170571","EMB",-2.32833484114307,0.0235209281554424,0.0489091988149818
"ENSG00000256223","ZNF10",-2.32838277300829,0.02351819398466,0.0489091988149818
"ENSG00000124214","STAU1",-2.32879780000848,0.0234945314969442,0.048880589736246
"ENSG00000156253","RWDD2B",-2.33044206475981,0.0234009932303249,0.0486947138542789
"ENSG00000100726","TELO2",-2.33183403216172,0.0233220671214101,0.0485827549030019
"ENSG00000204386","NEU1",-2.33277272794201,0.0232689760655071,0.0484895706336348
"ENSG00000149636","DSN1",-2.33437547711893,0.0231785762434975,0.0483098653050657
"ENSG00000165672","PRDX3",-2.33490189818552,0.0231489529130143,0.0482567913492103
"ENSG00000134697","GNL2",-2.33582593965672,0.0230970358827908,0.0481658711984223
"ENSG00000111218","PRMT8",-2.33656499270714,0.0230555871315131,0.0480967237481025
"ENSG00000142188","TMEM50B",-2.33660595658169,0.0230532916714925,0.0480967237481025
"ENSG00000111790","FGFR1OP2",-2.3380940373491,0.0229700433243837,0.0479355058800043
"ENSG00000278311","GGNBP2",-2.33826585951708,0.0229604482887876,0.0479241017259944
"ENSG00000162650","ATXN7L2",-2.33846402952198,0.0229493863544832,0.0479096311390911
"ENSG00000086061","DNAJA1",-2.33848166623138,0.0229484020962072,0.0479096311390911
"ENSG00000148843","PDCD11",-2.34151626622735,0.0227796085881238,0.0476237474681082
"ENSG00000170558","CDH2",-2.34219601237228,0.0227419512539653,0.0475535881059217
"ENSG00000272501","AL662844.4",-2.34235572121889,0.0227331115869386,0.0475436722680693
"ENSG00000176472","ZNF575",-2.34261858270663,0.0227185692364425,0.0475218242023512
"ENSG00000105298","CACTIN",-2.34279292533765,0.0227089286149516,0.0475102233536393
"ENSG00000167972","ABCA3",-2.34338207457768,0.0226763774420132,0.0474506776302396
"ENSG00000068745","IP6K2",-2.344905571913,0.0225923954104121,0.0472935784616227
"ENSG00000231074","HCG18",-2.34494822219873,0.0225900483337165,0.0472935784616227
"ENSG00000145147","SLIT2",-2.34611990908113,0.0225256545815126,0.0471778285395832
"ENSG00000204160","ZDHHC18",-2.34666212975979,0.0224959106176105,0.0471325480130254
"ENSG00000101347","SAMHD1",-2.34780215749505,0.0224334877587903,0.0470277507447692
"ENSG00000148291","SURF2",-2.34913873068017,0.0223604998741836,0.046891176584159
"ENSG00000114867","EIF4G1",-2.34958032712192,0.0223364317106698,0.0468491715724696
"ENSG00000131165","CHMP1A",-2.35302182371361,0.0221496522363454,0.0465415456172248
"ENSG00000011260","UTP18",-2.35575303041703,0.0220024161538411,0.0462572992630944
"ENSG00000139324","TMTC3",-2.35652250995412,0.0219610925832621,0.0461871591886152
"ENSG00000197620","CXorf40A",-2.35711903882945,0.0219291047511017,0.0461282455451474
"ENSG00000092148","HECTD1",-2.35787047712287,0.0218888694120086,0.0460603104438766
"ENSG00000070785","EIF2B3",-2.35921791084138,0.0218168869716111,0.0459421668841386
"ENSG00000196419","XRCC6",-2.35935326250498,0.0218096679345418,0.0459353016962222
"ENSG00000221909","FAM200A",-2.36065116118258,0.0217405522587977,0.0458063606062883
"ENSG00000189221","MAOA",-2.36295376183737,0.021618415722348,0.0455987052583901
"ENSG00000268516","AC020915.2",-2.36346309570006,0.0215914821679047,0.045550175926218
"ENSG00000105171","POP4",-2.36356339127288,0.0215861820779014,0.0455472759865229
"ENSG00000157778","PSMG3",-2.36385225689005,0.0215709235568372,0.0455233586813355
"ENSG00000172889","EGFL7",-2.36393803947314,0.0215663941879799,0.0455220796367347
"ENSG00000147454","SLC25A37",-2.36414436359338,0.0215555036390078,0.0455073705828617
"ENSG00000044090","CUL7",-2.36490415510754,0.0215154414087836,0.0454393277513862
"ENSG00000175395","ZNF25",-2.36603325916281,0.0214560290462001,0.0453303541556919
"ENSG00000121542","SEC22A",-2.36816573642942,0.0213442201308669,0.045134717984368
"ENSG00000119844","AFTPH",-2.36868205544269,0.0213172272318728,0.0450945829665306
"ENSG00000066777","ARFGEF1",-2.36891057125773,0.0213052902877554,0.0450775498192607
"ENSG00000157954","WIPI2",-2.37089841559664,0.0212017034840222,0.0448747474507678
"ENSG00000095370","SH2D3C",-2.37106939987735,0.0211928145469272,0.0448641173486583
"ENSG00000154582","ELOC",-2.37232457203242,0.0211276640622078,0.0447588618064265
"ENSG00000100714","MTHFD1",-2.37293188391471,0.0210962055249062,0.0447003785072108
"ENSG00000120029","ARMH3",-2.37304457345086,0.0210903728585015,0.0447003785072108
"ENSG00000130227","XPO7",-2.37305851970698,0.021089651118428,0.0447003785072108
"ENSG00000167962","ZNF598",-2.37451997212722,0.0210141410867229,0.0445671868084894
"ENSG00000133265","HSPBP1",-2.37486534204718,0.0209963319559961,0.0445413134757975
"ENSG00000100395","L3MBTL2",-2.37650318669118,0.0209120596127164,0.0443912600962949
"ENSG00000250519","AP002784.1",-2.37749172711547,0.0208613426385659,0.0442917033184411
"ENSG00000173638","SLC19A1",-2.37851487224821,0.0208089662235477,0.0441966749207072
"ENSG00000148396","SEC16A",-2.37875897767478,0.0207964874836911,0.0441782578310634
"ENSG00000116237","ICMT",-2.37892896020015,0.020787801884152,0.0441678932909387
"ENSG00000163938","GNL3",-2.37965855709566,0.0207505585247558,0.0440968370994031
"ENSG00000142655","PEX14",-2.37983699982898,0.0207414587445843,0.0440855735140889
"ENSG00000144331","ZNF385B",-2.38268325863631,0.0205967943898227,0.0438101934564826
"ENSG00000225978","HAR1A",-2.38427945925006,0.0205160616244522,0.0436704940430232
"ENSG00000179889","PDXDC1",-2.38457847005339,0.020500969781678,0.0436463765829009
"ENSG00000138668","HNRNPD",-2.3850104682343,0.0204791832809339,0.0436079947896268
"ENSG00000278129","ZNF8",-2.38538822803468,0.0204601491204713,0.0435754607644692
"ENSG00000120832","MTERF2",-2.38545984650605,0.0204565422718617,0.0435754607644692
"ENSG00000035141","FAM136A",-2.38614656169919,0.0204219868244731,0.0435101566515538
"ENSG00000105926","MPP6",-2.38676953646912,0.0203906840222691,0.043451442922018
"ENSG00000146950","SHROOM2",-2.38690034596941,0.0203841166591352,0.043451442922018
"ENSG00000154144","TBRG1",-2.38693867455757,0.0203821927101217,0.043451442922018
"ENSG00000134291","TMEM106C",-2.3875383983595,0.0203521100359103,0.0434091052843139
"ENSG00000033050","ABCF2",-2.38854145204646,0.0203018848501333,0.0433099411502293
"ENSG00000065882","TBC1D1",-2.38864862240314,0.0202965251562498,0.0433064695454149
"ENSG00000146457","WTAP",-2.39187220732795,0.0201359018403535,0.0429953752399009
"ENSG00000249242","TMEM150C",-2.39308346497914,0.020075842844273,0.0428750238398859
"ENSG00000275342","PRAG1",-2.39329680845208,0.0200652810645222,0.0428603564417621
"ENSG00000104695","PPP2CB",-2.39430447017508,0.0200154630432249,0.0427618150783535
"ENSG00000071553","ATP6AP1",-2.394483117424,0.0200066424376407,0.0427508420265092
"ENSG00000243725","TTC4",-2.39487921212161,0.0199870979125083,0.0427169454925095
"ENSG00000197136","PCNX3",-2.39675532316044,0.0198947571342403,0.0425274257606098
"ENSG00000111641","NOP2",-2.39721141032657,0.0198723667272668,0.0424873910330711
"ENSG00000101638","ST8SIA5",-2.39779002885716,0.0198439934716306,0.0424345477794563
"ENSG00000112658","SRF",-2.39790590757063,0.0198383155861708,0.0424302259440258
"ENSG00000196498","NCOR2",-2.39798880966959,0.0198342543997378,0.0424293609513566
"ENSG00000198105","ZNF248",-2.39929594176968,0.0197703193989611,0.0423081918085846
"ENSG00000242247","ARFGAP3",-2.39958934106002,0.0197559939449282,0.0422887936769468
"ENSG00000164066","INTU",-2.40239163446059,0.019619637982084,0.0420244894787005
"ENSG00000116857","TMEM9",-2.40252645116228,0.0196130993060262,0.0420182406292138
"ENSG00000164151","ICE1",-2.40332218525303,0.0195745456067684,0.0419433892290551
"ENSG00000116161","CACYBP",-2.40460782629901,0.0195123992868484,0.0418179477143151
"ENSG00000066557","LRRC40",-2.4050195034418,0.019492536756857,0.0417908174408374
"ENSG00000261786","AC006058.1",-2.40590858543793,0.0194497023445498,0.0417221106126477
"ENSG00000135392","DNAJC14",-2.40704111079208,0.0193952615516717,0.0416207175483718
"ENSG00000151806","GUF1",-2.40704371509327,0.0193951365199302,0.0416207175483718
"ENSG00000205903","ZNF316",-2.4072527052026,0.0193851053227361,0.041614315829733
"ENSG00000197114","ZGPAT",-2.40990967711095,0.019257979992786,0.0413796929363511
"ENSG00000120833","SOCS2",-2.41204819803894,0.0191562043671421,0.0411762577384123
"ENSG00000168175","MAPK1IP1L",-2.41311358673977,0.019105681194966,0.0410904946997572
"ENSG00000205323","SARNP",-2.41445184833544,0.0190423872629753,0.0409695567239573
"ENSG00000180822","PSMG4",-2.41478142415395,0.0190268286796866,0.0409436745494072
"ENSG00000158062","UBXN11",-2.41539902400059,0.0189977038127409,0.04088858418461
"ENSG00000112972","HMGCS1",-2.41766639321109,0.0188911217686897,0.0406818273723286
"ENSG00000104047","DTWD1",-2.419113593969,0.0188233743459547,0.040558516719798
"ENSG00000137714","FDX1",-2.41994195337657,0.0187846948375437,0.0404826920876707
"ENSG00000284024","HSPA14",-2.42062293243907,0.0187529506018773,0.0404343313784779
"ENSG00000099364","FBXL19",-2.42088458982447,0.0187407661092369,0.0404180500307575
"ENSG00000189043","NDUFA4",-2.42119728772979,0.0187262141603073,0.0403941741777367
"ENSG00000137074","APTX",-2.42151583359271,0.0187114005027163,0.0403697248108996
"ENSG00000171475","WIPF2",-2.4219781241485,0.0186899208636999,0.0403308818637735
"ENSG00000141314","RHBDL3",-2.42294631584425,0.0186450070387031,0.0402564229010183
"ENSG00000159267","HLCS",-2.42546914142541,0.0185284298399774,0.0400121666542449
"ENSG00000072958","AP1M1",-2.42549710308517,0.01852714143794,0.0400121666542449
"ENSG00000103175","WFDC1",-2.42731240120991,0.01844366918547,0.0398662245825276
"ENSG00000144724","PTPRG",-2.42757499444768,0.0184316224678205,0.0398476086256979
"ENSG00000128266","GNAZ",-2.42950031139863,0.018343512470505,0.0396793018633985
"ENSG00000138674","SEC31A",-2.4300470611925,0.0183185601846725,0.0396327156111794
"ENSG00000114346","ECT2",-2.43101720767763,0.0182743602235239,0.0395518376559501
"ENSG00000115041","KCNIP3",-2.43178486316235,0.0182394537373962,0.0394910210328435
"ENSG00000131389","SLC6A6",-2.43233621179267,0.0182144200569933,0.0394441799031902
"ENSG00000136319","TTC5",-2.43253062165686,0.0182056003531695,0.0394324399659932
"ENSG00000143013","LMO4",-2.43351919402672,0.0181608116133914,0.0393427739264712
"ENSG00000183520","UTP11",-2.43358252693143,0.0181579456016503,0.0393427739264712
"ENSG00000151846","PABPC3",-2.43523071488996,0.0180835028057287,0.0392045745618217
"ENSG00000116903","EXOC8",-2.43600100448855,0.0180488057543727,0.039158518501885
"ENSG00000186205","MARC1",-2.43627543741308,0.0180364586242686,0.0391391489465847
"ENSG00000103707","MTFMT",-2.43665751369018,0.0180192811152848,0.0391147483246822
"ENSG00000156504","FAM122B",-2.43835995187448,0.0179429210425309,0.0389726156601434
"ENSG00000219607","PPP1R3G",-2.43905940350834,0.0179116327317939,0.0389119405704932
"ENSG00000179431","FJX1",-2.44037190906098,0.0178530533278623,0.0388064776626426
"ENSG00000225439","BOLA3-AS1",-2.44133759871556,0.0178100630333547,0.0387275414872592
"ENSG00000104643","MTMR9",-2.44219477843131,0.017771981402391,0.0386592238867534
"ENSG00000152242","C18orf25",-2.44227712809047,0.0177683267421426,0.0386585215055468
"ENSG00000075089","ACTR6",-2.44308681235172,0.0177324291214918,0.0385948930963551
"ENSG00000169764","UGP2",-2.4441049725319,0.0176873812820476,0.0385040684832268
"ENSG00000123444","KBTBD4",-2.44460484751822,0.0176653023495267,0.0384632207096187
"ENSG00000177733","HNRNPA0",-2.44552434684217,0.017624753830473,0.0383821356409494
"ENSG00000143850","PLEKHA6",-2.44586746325971,0.0176096443925557,0.0383564302396891
"ENSG00000081189","MEF2C",-2.44736670898098,0.0175437604357032,0.03822727743389
"ENSG00000138686","BBS7",-2.44830834239623,0.0175024941241172,0.0381445227877783
"ENSG00000172500","FIBP",-2.44970902873019,0.0174412718401644,0.0380468278175272
"ENSG00000287900","AC061961.1",-2.45104383914101,0.01738310838866,0.0379270790962057
"ENSG00000131242","RAB11FIP4",-2.4512562735279,0.017373867830975,0.0379214360523695
"ENSG00000162377","COA7",-2.45345852586523,0.0172783336237792,0.0377410589301036
"ENSG00000226686","LINC01535",-2.45479317545478,0.0172206667000855,0.0376221795746737
"ENSG00000075790","BCAP29",-2.45611409347696,0.0171637638171823,0.037511989371024
"ENSG00000123119","NECAB1",-2.45682144097493,0.0171333621795329,0.0374596573147014
"ENSG00000170088","TMEM192",-2.45823294879856,0.0170728408222788,0.0373484487294308
"ENSG00000126368","NR1D1",-2.45930674536473,0.0170269286043084,0.0372673105377015
"ENSG00000130856","ZNF236",-2.46043729009829,0.016978710250384,0.0371725915347408
"ENSG00000137642","SORL1",-2.46222979115868,0.0169025112457433,0.0370177119638278
"ENSG00000068308","OTUD5",-2.46246306325384,0.0168926175722256,0.0370030284482789
"ENSG00000163171","CDC42EP3",-2.46267337126507,0.0168837023388202,0.0369974689777773
"ENSG00000172046","USP19",-2.46374153983504,0.0168384866951538,0.0369053572202247
"ENSG00000085511","MAP3K4",-2.46713398773863,0.0166956069788678,0.0366060332153823
"ENSG00000169136","ATF5",-2.46727171447641,0.016689829497426,0.0366002819237636
"ENSG00000140945","CDH13",-2.46840248698799,0.0166424629713684,0.0365102094643198
"ENSG00000137100","DCTN3",-2.46864725168381,0.0166322260809313,0.0364946518942976
"ENSG00000197122","SRC",-2.46897202703012,0.0166186516380047,0.0364717637518004
"ENSG00000254093","PINX1",-2.469390912734,0.0166011584708832,0.036440265179277
"ENSG00000166887","VPS39",-2.46949294243564,0.016596900104077,0.0364378111461883
"ENSG00000165338","HECTD2",-2.47165532978361,0.0165068808709639,0.0362538971693725
"ENSG00000273033","LINC02035",-2.47209177064386,0.0164887655228037,0.0362278254802295
"ENSG00000272325","NUDT3",-2.4725750294243,0.0164687278229355,0.0361906532063486
"ENSG00000169905","TOR1AIP2",-2.47275306145674,0.0164613514925267,0.0361812959590428
"ENSG00000146072","TNFRSF21",-2.47316117815015,0.0164444533994679,0.0361510028029606
"ENSG00000169131","ZNF354A",-2.47320387781124,0.0164426863221654,0.0361510028029606
"ENSG00000125945","ZNF436",-2.47339647331142,0.0164347181028806,0.0361432968437687
"ENSG00000068383","INPP5A",-2.47401521382172,0.0164091426247543,0.0361007360400122
"ENSG00000196376","SLC35F1",-2.47426225180475,0.0163989414059566,0.0360851350527811
"ENSG00000167548","KMT2D",-2.47516217150327,0.016361828362452,0.0360239647987725
"ENSG00000152104","PTPN14",-2.47534268148929,0.0163543931888188,0.0360212650284481
"ENSG00000136108","CKAP2",-2.47588952913853,0.016331887232687,0.0359853565440311
"ENSG00000120438","TCP1",-2.47737050441281,0.0162710767310752,0.0358649892307495
"ENSG00000174109","C16orf91",-2.47753328952663,0.0162644050688897,0.0358570951955779
"ENSG00000111859","NEDD9",-2.47762784688335,0.016260530818755,0.0358553666077565
"ENSG00000198301","SDAD1",-2.48028682259843,0.0161519263286485,0.0356294298842793
"ENSG00000197302","ZNF720",-2.4822044992215,0.0160740065768722,0.0354985522939475
"ENSG00000185115","NSMCE3",-2.48378926638868,0.0160098699442584,0.0353833373263296
"ENSG00000023330","ALAS1",-2.48432342958474,0.0159883040972089,0.0353424066374384
"ENSG00000108176","DNAJC12",-2.48692978270948,0.015883453118596,0.0351240149676138
"ENSG00000101146","RAE1",-2.48797415146297,0.0158416137268097,0.0350448511100426
"ENSG00000188612","SUMO2",-2.48889661271016,0.0158047409801145,0.0349699484348339
"ENSG00000075914","EXOSC7",-2.48960914092794,0.015776312777509,0.0349137053514088
"ENSG00000166233","ARIH1",-2.49053925212395,0.0157392730116672,0.0348383793884727
"ENSG00000143158","MPC2",-2.49301235280304,0.0156411686192673,0.0346344426506409
"ENSG00000105755","ETHE1",-2.4932305287607,0.015632540458874,0.0346285542085366
"ENSG00000126882","FAM78A",-2.49405520065671,0.0155999661531456,0.034569596500181
"ENSG00000142530","FAM71E1",-2.49520576740329,0.0155546215489493,0.034495465182045
"ENSG00000127124","HIVEP3",-2.49565064922917,0.0155371204069349,0.0344698294611215
"ENSG00000075407","ZNF37A",-2.49620271643853,0.015515427452863,0.0344282854724746
"ENSG00000138944","SHISAL1",-2.49970464466843,0.0153784587567892,0.0341570170281442
"ENSG00000103249","CLCN7",-2.50149983979709,0.0153086689608142,0.0340085173180791
"ENSG00000126602","TRAP1",-2.50223404450113,0.0152802086840874,0.0339517926774159
"ENSG00000181894","ZNF329",-2.50341659126776,0.015234469686376,0.0338631325231841
"ENSG00000006625","GGCT",-2.50545403283045,0.0151559550006885,0.0337079827243605
"ENSG00000100731","PCNX1",-2.50607149109249,0.015132233023308,0.033661675569295
"ENSG00000198369","SPRED2",-2.50683313643158,0.0151030178094813,0.0336031285989283
"ENSG00000154122","ANKH",-2.51220596071845,0.0148983717177644,0.0331859871455596
