"gene_id","gene_name","t_stat","p_val","FDR"
"ENSG00000148019","CEP78",2.61470191374167,0.0111195521789469,0.0431211430401944
"ENSG00000156171","DRAM2",2.61371538094763,0.0111485422381917,0.0432039430621531
"ENSG00000173992","CCS",2.61333756884992,0.0111596627324898,0.0432322276814812
"ENSG00000240065","PSMB9",2.61179009494833,0.0112053162723211,0.043364535638897
"ENSG00000172888","ZNF621",2.61082857062187,0.0112337685804893,0.0434449197205111
"ENSG00000147475","ERLIN2",2.60984763672345,0.0112628628803336,0.0434980665940563
"ENSG00000198937","CCDC167",2.60984664790166,0.0112628922431039,0.0434980665940563
"ENSG00000154511","DIPK1A",2.60929437332826,0.0112793027470177,0.043546577704527
"ENSG00000135845","PIGC",2.60730441404567,0.0113386135358464,0.0437364067464421
"ENSG00000172461","FUT9",2.60677526178116,0.0113544325570296,0.0437630141529394
"ENSG00000103121","CMC2",2.60676608465044,0.0113547070844128,0.0437630141529394
"ENSG00000145241","CENPC",2.60458098011513,0.0114202448711536,0.043925810942703
"ENSG00000159792","PSKH1",2.60320263452266,0.0114617621149659,0.0440405750830483
"ENSG00000181915","ADO",2.60212419664054,0.0114943413652462,0.0441207972594723
"ENSG00000203485","INF2",2.59833991540212,0.011609329743801,0.0444351878177731
"ENSG00000182504","CEP97",2.59793634999929,0.0116216538341282,0.0444518936021593
"ENSG00000128602","SMO",2.59688809662143,0.0116537209448672,0.0445210710328732
"ENSG00000140299","BNIP2",2.5965173316288,0.0116650822326923,0.0445494295125642
"ENSG00000106823","ECM2",2.59600316091677,0.011680854520645,0.0445795635416789
"ENSG00000128791","TWSG1",2.59571580147812,0.0116896777598552,0.0445831540187059
"ENSG00000122376","SHLD2",2.59531489590512,0.0117019974903941,0.0446150979478726
"ENSG00000063177","RPL18",2.59423524265072,0.0117352336092559,0.0447116748359389
"ENSG00000197324","LRP10",2.59322409274139,0.011766438602363,0.0448003882429925
"ENSG00000174705","SH3PXD2B",2.59128505475591,0.0118264898475657,0.0450138806041936
"ENSG00000111181","SLC6A12",2.59066130900183,0.0118458660577152,0.0450724644617808
"ENSG00000161671","EMC10",2.59024601365996,0.0118587828793343,0.0451064397885103
"ENSG00000105373","NOP53",2.5896361046926,0.0118777758887892,0.0451634960853725
"ENSG00000160679","CHTOP",2.58800397885097,0.0119287373296195,0.0453257678817901
"ENSG00000197448","GSTK1",2.58798858665175,0.0119292188780489,0.0453257678817901
"ENSG00000108349","CASC3",2.58788458062612,0.0119324731923595,0.0453257678817901
"ENSG00000105372","RPS19",2.58436179787418,0.0120431767443377,0.0456390001112053
"ENSG00000131778","CHD1L",2.58307637540333,0.012083802635461,0.045777620700715
"ENSG00000161970","RPL26",2.58190584785504,0.012120905360495,0.0459028059718513
"ENSG00000058056","USP13",2.58141604587419,0.0121364614702428,0.0459463360613743
"ENSG00000122694","GLIPR2",2.58044207962515,0.0121674484503408,0.0460328350736637
"ENSG00000121410","A1BG",2.58002310488939,0.0121808002943548,0.0460679414676501
"ENSG00000181924","COA4",2.57809545631203,0.0122424017600435,0.0462545252871115
"ENSG00000182957","SPATA13",2.57782885063116,0.0122509438232585,0.0462713444169283
"ENSG00000266412","NCOA4",2.5709942916462,0.0124717768166508,0.0469642940579073
"ENSG00000182919","C11orf54",2.57086026338369,0.0124761432765386,0.046964301843885
"ENSG00000143337","TOR1AIP1",2.57063085934286,0.0124836201657915,0.046964301843885
"ENSG00000140450","ARRDC4",2.57043123770809,0.0124901296710876,0.0469708599864836
"ENSG00000273061","CDC37L1-DT",2.56941920667376,0.012523178565058,0.0470782495557081
"ENSG00000165801","ARHGEF40",2.56930205227607,0.0125270094733629,0.0470782495557081
"ENSG00000135063","FAM189A2",2.56840541469196,0.0125563643963788,0.0471691044805284
"ENSG00000157741","UBN2",2.56599304696384,0.0126356523448314,0.047379756564214
"ENSG00000155729","KCTD18",2.56584962308494,0.0126403805515441,0.047379756564214
"ENSG00000132646","PCNA",2.56529780187496,0.0126585872067035,0.0474152114179569
"ENSG00000187630","DHRS4L2",2.56433686352363,0.0126903488882071,0.0475184464162194
"ENSG00000009830","POMT2",2.56367719535531,0.0127121945244794,0.0475844951889183
"ENSG00000213741","RPS29",2.56208998846505,0.0127648962727045,0.0477501675386352
"ENSG00000198189","HSD17B11",2.56019656234371,0.0128280245430469,0.0479213943128945
"ENSG00000117676","RPS6KA1",2.55962122773862,0.0128472625674252,0.0479631135850541
"ENSG00000061987","MON2",2.55881849638737,0.0128741479354376,0.0480080744704978
"ENSG00000133884","DPF2",2.55847802691089,0.0128855664406918,0.0480268624636261
"ENSG00000183726","TMEM50A",2.55822179163967,0.0128941659856415,0.048043084858227
"ENSG00000182173","TSEN54",2.5580419984767,0.0129002031492051,0.0480490523112566
"ENSG00000179335","CLK3",2.55582387503647,0.0129748949919555,0.048264390709964
"ENSG00000196507","TCEAL3",2.55565966599016,0.0129804400097583,0.0482691444412839
"ENSG00000163235","TGFA",2.55498502972033,0.0130032436742052,0.0483380520678964
"ENSG00000144278","GALNT13",2.55386532374589,0.0130411713821274,0.0484472021919952
"ENSG00000206527","HACD2",2.55192712398065,0.0131070606192824,0.0486145575336474
"ENSG00000114209","PDCD10",2.55190810472783,0.0131077086702285,0.0486145575336474
"ENSG00000166797","CIAO2A",2.55168710769836,0.0131152409207727,0.0486232156019203
"ENSG00000165389","SPTSSA",2.55154703044575,0.0131200172075067,0.0486232156019203
"ENSG00000188603","CLN3",2.55129633240801,0.0131285693185616,0.0486281519749735
"ENSG00000135951","TSGA10",2.54951117907848,0.0131896126115544,0.0488209612614739
"ENSG00000172725","CORO1B",2.54884290814443,0.0132125301169568,0.0488626870772755
"ENSG00000237187","NR2F1-AS1",2.54881504172681,0.0132134865425553,0.0488626870772755
"ENSG00000148444","COMMD3",2.54816743636803,0.0132357311759279,0.0489289513274827
"ENSG00000159346","ADIPOR1",2.5469160027955,0.0132788127645135,0.0490241285875251
"ENSG00000140750","ARHGAP17",2.54619925094289,0.0133035446143975,0.0490717357711756
"ENSG00000094914","AAAS",2.54609559161091,0.0133071248741299,0.0490717357711756
"ENSG00000108784","NAGLU",2.54475017429272,0.0133536729961063,0.0491913128185794
"ENSG00000134201","GSTM5",2.54472524367055,0.0133545369223707,0.0491913128185794
"ENSG00000136161","RCBTB2",2.54410921035209,0.0133759005248368,0.0492379390618138
"ENSG00000156795","WDYHV1",2.54045643801795,0.0135032124007641,0.0495775198563593
"ENSG00000231500","RPS18",2.54001097884644,0.0135188129429612,0.0496186930599535
"ENSG00000152492","CCDC50",2.5373970167038,0.0136106860596844,0.0498546183454556
"ENSG00000138468","SENP7",2.5371081968274,0.0136208717868935,0.0498638516677473
"ENSG00000152518","ZFP36L2",2.53668429571364,0.0136358338651079,0.0499024757949207
"ENSG00000101222","SPEF1",-2.53730466168714,0.013613942368203,0.0498546183454556
"ENSG00000111801","BTN3A3",-2.53739235230979,0.0136108505027977,0.0498546183454556
"ENSG00000178950","GAK",-2.53826656540731,0.0135800614997304,0.0497788903710143
"ENSG00000136267","DGKB",-2.53840452125439,0.0135752085750653,0.0497772315724924
"ENSG00000185652","NTF3",-2.53854062188646,0.0135704224485736,0.0497758167114996
"ENSG00000117419","ERI3",-2.53960077203798,0.013533193315464,0.0496553625639081
"ENSG00000109794","FAM149A",-2.54066740871624,0.0134958296231356,0.0495665015249709
"ENSG00000168438","CDC40",-2.54210769575202,0.0134455251950371,0.049397785321942
"ENSG00000102901","CENPT",-2.54258952535726,0.0134287343847558,0.0493521258480693
"ENSG00000145864","GABRB2",-2.54296670911132,0.0134156035118871,0.0493198917538078
"ENSG00000144724","PTPRG",-2.54326083104846,0.0134053723241986,0.0492983003027744
"ENSG00000169220","RGS14",-2.54329906384623,0.0134040428944782,0.0492983003027744
"ENSG00000223496","EXOSC6",-2.54390644367345,0.0133829390899118,0.0492478227017182
"ENSG00000177030","DEAF1",-2.54450012152631,0.0133623404187792,0.049204034771234
"ENSG00000080503","SMARCA2",-2.54581253246515,0.0133169058125767,0.0490846655431307
"ENSG00000185518","SV2B",-2.54603957789219,0.0133090598785331,0.0490717357711756
"ENSG00000177628","GBA",-2.54664778673271,0.0132880628075802,0.0490422729133268
"ENSG00000144559","TAMM41",-2.54694851173156,0.0132776920155833,0.0490241285875251
"ENSG00000150990","DHX37",-2.546949353469,0.0132776629977345,0.0490241285875251
"ENSG00000008513","ST3GAL1",-2.54753460381619,0.0132575011046285,0.048993417999202
"ENSG00000040933","INPP4A",-2.54939566921942,0.0131935713027162,0.0488209612614739
"ENSG00000204851","PNMA8B",-2.54963267023404,0.0131854500924266,0.0488209612614739
"ENSG00000205593","DENND6B",-2.55146138653479,0.0131229382277813,0.0486232156019203
"ENSG00000215193","PEX26",-2.55205393831927,0.0131027403625648,0.0486145575336474
"ENSG00000183688","RFLNB",-2.55253330351609,0.0130864211951344,0.0485833923726157
"ENSG00000166676","TVP23A",-2.55301737087101,0.0130699606206338,0.0485382122589
"ENSG00000109689","STIM2",-2.55389030561431,0.0130403240823484,0.0484472021919952
"ENSG00000154118","JPH3",-2.55649518098784,0.0129522486013404,0.0481959987428823
"ENSG00000105556","MIER2",-2.55763035037298,0.0129140352660041,0.0480696172849748
"ENSG00000170153","RNF150",-2.55792114024955,0.0129042628113152,0.0480490523112566
"ENSG00000131368","MRPS25",-2.55875485413664,0.0128762816428121,0.0480080744704978
"ENSG00000106617","PRKAG2",-2.55910868043024,0.0128644231126948,0.0479954994230881
"ENSG00000114956","DGUOK",-2.55925605620459,0.0128594867142611,0.0479929111553023
"ENSG00000165629","ATP5F1C",-2.560082052795,0.0128318514297876,0.0479213943128945
"ENSG00000091140","DLD",-2.5604571996801,0.0128193179474703,0.0479062189037937
"ENSG00000274026","FAM27E3",-2.56069406946847,0.0128114099494809,0.0478924882182844
"ENSG00000021645","NRXN3",-2.56152301950217,0.0127837698743922,0.0478049602707849
"ENSG00000164588","HCN1",-2.56296640722858,0.0127357711756763,0.0476569776841714
"ENSG00000116991","SIPA1L2",-2.5656314251472,0.0126475768837661,0.0473896620434455
"ENSG00000154582","ELOC",-2.56583857575056,0.0126407448117749,0.047379756564214
"ENSG00000005884","ITGA3",-2.56646292865695,0.012620173135022,0.04734971757989
"ENSG00000171798","KNDC1",-2.5676700876056,0.0125804846959589,0.0472164707633336
"ENSG00000127995","CASD1",-2.56795123034794,0.0125712576604263,0.0471974997194631
"ENSG00000115652","UXS1",-2.56830899933971,0.0125595246371421,0.0471691044805284
"ENSG00000119865","CNRIP1",-2.57061202964113,0.0124842340562732,0.046964301843885
"ENSG00000175471","MCTP1",-2.57227968050061,0.0124299708647156,0.0468224543528681
"ENSG00000130770","ATP5IF1",-2.57259224445446,0.0124198242603368,0.0467998174659995
"ENSG00000152484","USP12",-2.57291371392884,0.0124093963924763,0.0467761052954656
"ENSG00000259001","AL355075.4",-2.57321616093967,0.0123995928239518,0.0467547313415144
"ENSG00000141644","MBD1",-2.57460523217064,0.0123546573374015,0.0466008282096318
"ENSG00000253230","LINC00599",-2.5749313853552,0.0123441279321613,0.0465766428180817
"ENSG00000162433","AK4",-2.57699457097673,0.0122777091247095,0.046341490029601
"ENSG00000013293","SLC7A14",-2.57708991368143,0.0122746476656649,0.046341490029601
"ENSG00000145495","MARCH6",-2.57864159292222,0.0122249203685889,0.0462039088571594
"ENSG00000065357","DGKA",-2.5788247280562,0.0122190634307399,0.0461972077301235
"ENSG00000163923","RPL39L",-2.58118732154971,0.0121437319545705,0.0459584797156578
"ENSG00000182095","TNRC18",-2.5849419806114,0.0120248806333004,0.045584936234549
"ENSG00000089123","TASP1",-2.58514256070505,0.0120185611914435,0.045576253502383
"ENSG00000089022","MAPKAPK5",-2.58674787978174,0.0119680927367441,0.0454000888792922
"ENSG00000132535","DLG4",-2.5868055885234,0.0119662820593597,0.0454000888792922
"ENSG00000113569","NUP155",-2.58744610499192,0.0119462018093686,0.0453474613649588
"ENSG00000126562","WNK4",-2.5877388882514,0.0119370332133972,0.0453278683148538
"ENSG00000198743","SLC5A3",-2.59407635981204,0.0117401318960682,0.0447152767704793
"ENSG00000171130","ATP6V0E2",-2.59450855289892,0.0117268119170503,0.0446946416461162
"ENSG00000178719","GRINA",-2.59587251183099,0.0116848652908036,0.0445798300740542
"ENSG00000166128","RAB8B",-2.59630056247662,0.0116717293101076,0.0445597711629893
"ENSG00000203724","C1orf53",-2.59745303567523,0.0116364289311449,0.0444700284017268
"ENSG00000106537","TSPAN13",-2.59747416075352,0.0116357827734267,0.0444700284017268
"ENSG00000138430","OLA1",-2.59786531374633,0.0116238243701544,0.0444518936021593
"ENSG00000100280","AP1B1",-2.5982655558487,0.0116115996454506,0.0444351878177731
"ENSG00000178234","GALNT11",-2.59849025611641,0.0116047416700885,0.0444351878177731
"ENSG00000184887","BTBD6",-2.59853946380704,0.0116032403154033,0.0444351878177731
"ENSG00000063180","CA11",-2.60001437903889,0.0115583216039157,0.0442912377992868
"ENSG00000089486","CDIP1",-2.60004086796902,0.0115575163260492,0.0442912377992868
"ENSG00000184840","TMED9",-2.60028404537818,0.011550125981301,0.0442898390171109
"ENSG00000105143","SLC1A6",-2.60053067817308,0.0115426350086747,0.0442761231665407
"ENSG00000134986","NREP",-2.6006577406278,0.0115387774658327,0.0442761231665407
"ENSG00000186310","NAP1L3",-2.60248369758487,0.0114834716268473,0.0440940363349954
"ENSG00000110811","P3H3",-2.60255979138545,0.0114811720802723,0.0440940363349954
"ENSG00000198853","RUSC2",-2.60350144128181,0.0114527501139715,0.0440209002002192
"ENSG00000255302","EID1",-2.60425593618317,0.011430023213623,0.0439484781075811
"ENSG00000134871","COL4A2",-2.60482929234946,0.0114127799800874,0.0439120296376696
"ENSG00000162728","KCNJ9",-2.60569502023161,0.0113867886754844,0.0438269321187748
"ENSG00000170439","METTL7B",-2.60634525649917,0.0113673023421045,0.0437668223600703
"ENSG00000128011","LRFN1",-2.60646935372865,0.0113635868309631,0.0437668223600703
"ENSG00000126581","BECN1",-2.6065487369634,0.0113612106499764,0.0437668223600703
"ENSG00000176454","LPCAT4",-2.60725563967684,0.0113400708086381,0.0437364067464421
"ENSG00000120029","ARMH3",-2.60884222837134,0.0112927541334379,0.0435836351953086
"ENSG00000129951","PLPPR3",-2.61048707076455,0.0112438896373056,0.0434543490185176
"ENSG00000178342","KCNG2",-2.61060025498046,0.0112405342704494,0.0434543490185176
"ENSG00000166848","TERF2IP",-2.61131362631265,0.011219407180715,0.0434042182039152
"ENSG00000011009","LYPLA2",-2.61212204517224,0.011195508807184,0.0433414084965316
"ENSG00000198218","QRICH1",-2.61302903708238,0.0111687515125967,0.0432526248238595
"ENSG00000065613","SLK",-2.61414942748255,0.0111357789779556,0.0431692706643708
"ENSG00000186184","POLR1D",-2.61485590705037,0.0111150331503531,0.0431184002046618
"ENSG00000100916","BRMS1L",-2.61515056641866,0.011106390843012,0.0430996546196061
"ENSG00000139505","MTMR6",-2.6159413871987,0.0110832263996856,0.0430245219743457
"ENSG00000188352","FOCAD",-2.61719144920687,0.0110466996054898,0.0429416721434021
"ENSG00000166402","TUB",-2.61787653683546,0.0110267278171223,0.0428935161854497
"ENSG00000137075","RNF38",-2.61809146473942,0.0110204689722844,0.0428839164136503
"ENSG00000181029","TRAPPC5",-2.61884583297304,0.0109985268210151,0.0428142974133234
"ENSG00000004897","CDC27",-2.61898527450621,0.0109944752672683,0.0428142974133234
"ENSG00000164332","UBLCP1",-2.6208180810305,0.0109413480317691,0.0426493897089495
"ENSG00000102753","KPNA3",-2.62211920555518,0.0109037743885417,0.0425762843918481
"ENSG00000134291","TMEM106C",-2.6224253504489,0.0108949506633663,0.0425712200013816
"ENSG00000089693","MLF2",-2.62265138185514,0.0108884401418559,0.04256048199194
"ENSG00000090316","MAEA",-2.62293217745582,0.0108803571423187,0.0425435879688589
"ENSG00000070718","AP3M2",-2.62312250842934,0.0108748813671225,0.0425435879688589
"ENSG00000066933","MYO9A",-2.62718626384308,0.0107585646512821,0.042198641933184
"ENSG00000037897","METTL1",-2.62904261515594,0.0107058079746061,0.0420208535075448
"ENSG00000112305","SMAP1",-2.63106515504791,0.0106485963476115,0.041839847823613
"ENSG00000240204","SMKR1",-2.63119423171587,0.0106449546158839,0.041839847823613
"ENSG00000174145","NWD2",-2.63267519466736,0.0106032521908118,0.0417196482721609
"ENSG00000158470","B4GALT5",-2.63565844090902,0.0105196981342229,0.0414197094654819
"ENSG00000198612","COPS8",-2.63625347999686,0.0105031042929596,0.0413687728976179
"ENSG00000198576","ARC",-2.63713845808062,0.0104784690035168,0.0413005022187395
"ENSG00000188573","FBLL1",-2.63761646801671,0.0104651844508362,0.0412665271421407
"ENSG00000009335","UBE3C",-2.63966246784389,0.0104084964219204,0.0410819649423462
"ENSG00000145242","EPHA5",-2.63969109695432,0.0104077051895009,0.0410819649423462
"ENSG00000218891","ZNF579",-2.64050368697838,0.0103852701913437,0.0410189163423462
"ENSG00000130226","DPP6",-2.64074617040154,0.0103785839438871,0.0410068255582432
"ENSG00000132640","BTBD3",-2.64177474661663,0.0103502655051329,0.0409092255045643
"ENSG00000138111","MFSD13A",-2.64234519750309,0.0103345903838761,0.0408751067246444
"ENSG00000152642","GPD1L",-2.6430153328702,0.010316203705943,0.0408316642133055
"ENSG00000119946","CNNM1",-2.64432944308162,0.0102802345988474,0.0407177919405329
"ENSG00000172731","LRRC20",-2.64446263117107,0.0102765954304382,0.0407176348543317
"ENSG00000198380","GFPT1",-2.64693118312564,0.0102093579752591,0.0405168697916816
"ENSG00000198908","BHLHB9",-2.64823149970389,0.0101741018511122,0.0403972303170595
"ENSG00000019505","SYT13",-2.64826942411565,0.0101730752547309,0.0403972303170595
"ENSG00000182534","MXRA7",-2.64984011631908,0.0101306401530165,0.0402662689426995
"ENSG00000101654","RNMT",-2.65179095703453,0.010078159253799,0.04008584299542
"ENSG00000167005","NUDT21",-2.65286339236494,0.0100494145960288,0.0400278091233374
"ENSG00000160007","ARHGAP35",-2.65431287272114,0.0100106826857031,0.0398875810287682
"ENSG00000100519","PSMC6",-2.65444650736969,0.0100071186618683,0.0398874299869817
"ENSG00000159842","ABR",-2.65979856371981,0.00986532708698912,0.0394055720367306
"ENSG00000100239","PPP6R2",-2.66036772159382,0.00985035670432898,0.0393735812859963
"ENSG00000135824","RGS8",-2.66192354398459,0.00980954004065182,0.0392381601626073
"ENSG00000170846","AC093323.1",-2.6645031225456,0.00974220510971399,0.0390240170683728
"ENSG00000131828","PDHA1",-2.66451608419046,0.00974186783802731,0.0390240170683728
"ENSG00000161682","FAM171A2",-2.6647114202512,0.00973678633723302,0.0390240170683728
"ENSG00000065000","AP3D1",-2.669886712156,0.00960303304461799,0.0385484420868413
"ENSG00000146731","CCT6A",-2.67163762580999,0.00955816233165046,0.0384092121831723
"ENSG00000156959","LHFPL4",-2.67269730931059,0.0095310988148259,0.0383549590157633
"ENSG00000068305","MEF2A",-2.67271958568683,0.00953053064424301,0.0383549590157633
"ENSG00000135932","CAB39",-2.67334934618005,0.00951448105816913,0.0383153470024953
"ENSG00000204427","ABHD16A",-2.67550665135489,0.00945968846091316,0.0381095536289344
"ENSG00000176903","PNMA1",-2.67693623115264,0.00942353792627116,0.0379896867505272
"ENSG00000108861","DUSP3",-2.677124208364,0.00941879384101346,0.037984098370604
"ENSG00000130731","METTL26",-2.67763378309723,0.00940594438453828,0.037945807017795
"ENSG00000108094","CUL2",-2.67819331506751,0.00939185363928635,0.0379210560589537
"ENSG00000266094","RASSF5",-2.68084036957571,0.0093254535036928,0.0377017619849081
"ENSG00000145743","FBXL17",-2.68101491289811,0.0093210902656306,0.0376975949534549
"ENSG00000168734","PKIG",-2.683185128913,0.00926699462038482,0.0375439198993446
"ENSG00000164638","SLC29A4",-2.6836844367372,0.00925458931968391,0.0375091058345627
"ENSG00000273032","DGCR9",-2.68434822387685,0.00923812101403756,0.0374692093620627
"ENSG00000101266","CSNK2A1",-2.68762925834373,0.00915711223012777,0.0371672958547561
"ENSG00000163964","PIGX",-2.68814357018048,0.00914447285844485,0.0371293169327811
"ENSG00000097021","ACOT7",-2.68829828991618,0.00914067369286279,0.0371272175273479
"ENSG00000102109","PCSK1N",-2.69018899879294,0.0090943633962298,0.0369656625002341
"ENSG00000133612","AGAP3",-2.69179300223079,0.00905524373314602,0.0368331237358316
"ENSG00000163930","BAP1",-2.69302894366286,0.00902520559929234,0.0367373608273462
"ENSG00000116678","LEPR",-2.69738009258801,0.00892017907142458,0.0363359977155041
"ENSG00000107175","CREB3",-2.70052631297122,0.00884493395291434,0.0360684545332974
"ENSG00000186432","KPNA4",-2.70092748198597,0.00883538140738814,0.0360424935017579
"ENSG00000121871","SLITRK3",-2.70142206904456,0.00882361739584104,0.0360204835733504
"ENSG00000100029","PES1",-2.70168362991969,0.00881740182496924,0.0360204835733504
"ENSG00000125629","INSIG2",-2.70179268426568,0.00881481150765619,0.0360204835733504
"ENSG00000177875","CCDC184",-2.70213105333847,0.00880677881191342,0.0360037159090584
"ENSG00000062282","DGAT2",-2.7024151096415,0.00880004063984779,0.0359891756030218
"ENSG00000007168","PAFAH1B1",-2.70322416946623,0.00878087455144874,0.0359497839037235
"ENSG00000141098","GFOD2",-2.70380412034161,0.00876715939698042,0.0359066282037084
"ENSG00000150459","SAP18",-2.70418822174241,0.00875808663811136,0.0358986930701886
"ENSG00000136720","HS6ST1",-2.70466581616916,0.00874681748032452,0.0358752716959503
"ENSG00000146826","MAP11",-2.70543591775678,0.00872867434858959,0.035813842666393
"ENSG00000091129","NRCAM",-2.70621672686548,0.00871031409869781,0.0357514778971225
"ENSG00000113319","RASGRF2",-2.70630673293886,0.00870819993278951,0.0357514778971225
"ENSG00000155330","C16orf87",-2.7090781501339,0.00864333097751751,0.03552811047154
"ENSG00000113763","UNC5A",-2.70949769590376,0.00863354952599756,0.0355008041577915
"ENSG00000163214","DHX57",-2.70959176505727,0.00863135775177267,0.0355008041577915
"ENSG00000106615","RHEB",-2.71077194322191,0.00860390328350459,0.0354175232689243
"ENSG00000185442","FAM174B",-2.71128374933519,0.00859202199941347,0.0353814899371551
"ENSG00000015676","NUDCD3",-2.71198569823211,0.00857575107103599,0.0353402171641381
"ENSG00000105738","SIPA1L3",-2.71462999122908,0.00851471010231617,0.0351270607867981
"ENSG00000006116","CACNG3",-2.71624967705695,0.00847751782006385,0.0350247193500958
"ENSG00000100442","FKBP3",-2.71858568521946,0.00842413868221205,0.0348169005382472
"ENSG00000228794","LINC01128",-2.71938516663662,0.00840594084630962,0.0347670942791424
"ENSG00000136891","TEX10",-2.71942303909126,0.00840507968492775,0.0347670942791424
"ENSG00000164604","GPR85",-2.7214609612907,0.00835885938305358,0.0346103284557475
"ENSG00000110888","CAPRIN2",-2.72183903020315,0.00835031036852191,0.0345875909515635
"ENSG00000168824","NSG1",-2.72259947160683,0.00833313926298134,0.0345417630424496
"ENSG00000151376","ME3",-2.72265091757007,0.00833197875851996,0.0345417630424496
"ENSG00000213639","PPP1CB",-2.72300921061733,0.00832390058133343,0.0345287727818275
"ENSG00000144218","AFF3",-2.72332018446104,0.00831689508981396,0.0345123687659485
"ENSG00000148943","LIN7C",-2.72353806278694,0.00831199003247029,0.0345046720173592
"ENSG00000155393","HEATR3",-2.72475983881953,0.00828453343524812,0.0344159538081259
"ENSG00000049759","NEDD4L",-2.72520892797451,0.00827446208317906,0.034386743234725
"ENSG00000033122","LRRC7",-2.72525747134593,0.00827337411271517,0.034386743234725
"ENSG00000075568","TMEM131",-2.72547365753966,0.00826853046509816,0.034386743234725
"ENSG00000166823","MESP1",-2.72722961842938,0.0082292842927704,0.0342630683925257
"ENSG00000272841","AL139393.3",-2.72743894057995,0.0082246172870199,0.0342630683925257
"ENSG00000142197","DOP1B",-2.72904884687629,0.00818880406367116,0.0341310801651614
"ENSG00000077943","ITGA8",-2.73260225156981,0.00811026169840789,0.0338807469512352
"ENSG00000128564","VGF",-2.7331030836693,0.0080992472592856,0.0338576071681592
"ENSG00000187024","PTRH1",-2.73440883293599,0.00807059526622889,0.0337627861137504
"ENSG00000170396","ZNF804A",-2.73553768105914,0.00804589988482523,0.0336719273019397
"ENSG00000143515","ATP8B2",-2.73907602288497,0.00796894089526543,0.0333745499471464
"ENSG00000148634","HERC4",-2.73975884338438,0.00795416741919987,0.0333373626698736
"ENSG00000041353","RAB27B",-2.74098142306195,0.00792777842861654,0.0332637350090914
"ENSG00000102078","SLC25A14",-2.74183359156248,0.00790943213055842,0.0332113943061904
"ENSG00000189227","C15orf61",-2.74347775861948,0.00787414486573477,0.0331247031317187
"ENSG00000162522","KIAA1522",-2.74586886002325,0.00782308433979636,0.032922146596643
"ENSG00000048540","LMO3",-2.74940383807476,0.00774815300580219,0.0326554049186417
"ENSG00000148396","SEC16A",-2.74962975219675,0.00774338672626857,0.0326474806737048
"ENSG00000164733","CTSB",-2.75145052496538,0.00770507057208706,0.0325222978774063
"ENSG00000090539","CHRD",-2.75146813523756,0.00770470083388096,0.0325222978774063
"ENSG00000100554","ATP6V1D",-2.75214182253139,0.00769056857862035,0.0324974642365907
"ENSG00000129084","PSMA1",-2.75249930490994,0.00768307916175381,0.0324779489827201
"ENSG00000225110","PNMA6F",-2.75272813039347,0.00767828867700314,0.0324698323417793
"ENSG00000084463","WBP11",-2.75325496336806,0.00766726978853105,0.0324353611996497
"ENSG00000120256","LRP11",-2.75381834671539,0.00765550248720613,0.0323976970203052
"ENSG00000100379","KCTD17",-2.7539347121141,0.00765307404619274,0.0323976970203052
"ENSG00000163597","SNHG16",-2.75452255485299,0.00764081709585398,0.0323597615081618
"ENSG00000116741","RGS2",-2.75522565582134,0.00762618057837131,0.0323219762842024
"ENSG00000166839","ANKDD1A",-2.75565424682636,0.00761727118254772,0.0323084258031421
"ENSG00000111262","KCNA1",-2.7577055845326,0.00757476078924267,0.0321522304119749
"ENSG00000164031","DNAJB14",-2.75801852829786,0.00756829474599209,0.0321368431556541
"ENSG00000040199","PHLPP2",-2.76101652283972,0.00750660635439589,0.0319348368111795
"ENSG00000172009","THOP1",-2.76129539980243,0.00750089154889376,0.031929931502022
"ENSG00000261824","LINC00662",-2.76199847504081,0.00748650170008682,0.0318972908592776
"ENSG00000164794","KCNV1",-2.7638389063874,0.00744895345117425,0.0317732132125502
"ENSG00000221955","SLC12A8",-2.76463231913485,0.00743281972797695,0.0317283233067454
"ENSG00000174943","KCTD13",-2.76483173119864,0.00742876981234577,0.0317283233067454
"ENSG00000170074","FAM153A",-2.76549352887086,0.00741534368891438,0.0316895987189269
"ENSG00000085662","AKR1B1",-2.76550579866782,0.00741509497764756,0.0316895987189269
"ENSG00000115762","PLEKHB2",-2.76780561431973,0.00736861224921792,0.0315494859058112
"ENSG00000177427","MIEF2",-2.76806175717837,0.00736345180732097,0.0315393286044736
"ENSG00000104866","PPP1R37",-2.76825696571496,0.00735952122107606,0.031534433353338
"ENSG00000135624","CCT7",-2.76918395593573,0.00734088225672199,0.0314664873391585
"ENSG00000145362","ANK2",-2.77031830830243,0.00731813284037711,0.0313808637946724
"ENSG00000161082","CELF5",-2.77131222525591,0.00729825308192246,0.0313074853480117
"ENSG00000239672","NME1",-2.77189669076005,0.00728658610369478,0.0312692951460529
"ENSG00000116353","MECR",-2.77204734544938,0.00728358154389334,0.0312682635387178
"ENSG00000177181","RIMKLA",-2.77355786517944,0.00725351954142366,0.0311811109563713
"ENSG00000166342","NETO1",-2.7741923625936,0.00724092594491912,0.0311442411744962
"ENSG00000110427","KIAA1549L",-2.77637517818502,0.00719775432629713,0.0309939082371805
"ENSG00000119523","ALG2",-2.77690567585837,0.00718729794360821,0.030972462604989
"ENSG00000100138","SNU13",-2.78203810745821,0.00708685321402289,0.0306156277247041
