"gene_id","gene_name","gene_type","pvalue","FDR","logFC"
"ENSG00000116574","RHOU","protein_coding",0.00068375772424317,0.0257844748687137,-1.54710014878519
"ENSG00000107902","LHPP","protein_coding",0.000687536614644106,0.0257844748687137,-1.76356850432551
"ENSG00000148175","STOM","protein_coding",0.000687812390898097,0.0257844748687137,-1.26100153824684
"ENSG00000134375","TIMM17A","protein_coding",0.00068979719307614,0.0257844748687137,1.1699476088805
"ENSG00000254427","LINC02696","lncRNA",0.000695837861630676,0.0259158097774633,2.20345332126947
"ENSG00000166173","LARP6","protein_coding",0.000698142153773947,0.0259158097774633,-1.23848268851261
"ENSG00000100241","SBF1","protein_coding",0.000712264197609622,0.0263488631446759,-1.12298322160016
"ENSG00000173960","UBXN2A","protein_coding",0.000722500262553737,0.0266293753770948,1.52630833890722
"ENSG00000173110","HSPA6","protein_coding",0.000724811484909739,0.0266293753770948,6.81877552483691
"ENSG00000176912","TYMSOS","lncRNA",0.000737450632200876,0.0270012641032457,-3.07257452436226
"ENSG00000115109","EPB41L5","protein_coding",0.000743556381771398,0.0271322206246379,1.18242228240061
"ENSG00000101596","SMCHD1","protein_coding",0.000747650079583152,0.0271891188263324,1.13389854453589
"ENSG00000115541","HSPE1","protein_coding",0.000750709587172293,0.0272081501729201,1.18162114214216
"ENSG00000100399","CHADL","protein_coding",0.000764553254539448,0.0276165902851825,-1.92657252134215
"ENSG00000077264","PAK3","protein_coding",0.00076776778299871,0.0276396401879536,1.25535118136291
"ENSG00000180929","GPR62","protein_coding",0.000779153632122279,0.0279557196167485,-3.38266704537937
"ENSG00000187079","TEAD1","protein_coding",0.000797383958051588,0.0285144503399248,1.22497615301505
"ENSG00000115239","ASB3","protein_coding",0.00080209978743291,0.0285877957461138,1.12549248199802
"ENSG00000100314","CABP7","protein_coding",0.000809970094451196,0.0287727124942796,-1.44454293691109
"ENSG00000232352","SEMA3B-AS1","lncRNA",0.000813834021063133,0.0288145590031858,-6.64770304213496
"ENSG00000067798","NAV3","protein_coding",0.000816916880284937,0.0288267132067419,1.04484061834538
"ENSG00000240240","BX664727.3","lncRNA",0.000819551410146931,0.0288267132067419,1.89118509357206
"ENSG00000187699","C2orf88","protein_coding",0.000825199759610259,0.028867866237982,1.49400955317533
"ENSG00000110060","PUS3","protein_coding",0.00082787817887052,0.028867866237982,2.1984550148933
"ENSG00000176978","DPP7","protein_coding",0.0008287940717094,0.028867866237982,-1.15663922184451
"ENSG00000152422","XRCC4","protein_coding",0.000837052228062397,0.0290611530830207,1.46029554237978
"ENSG00000137221","TJAP1","protein_coding",0.000864125628268492,0.0299043217421432,-1.85921757798801
"ENSG00000106123","EPHB6","protein_coding",0.00087764054875235,0.0302743659389557,-1.99591899670008
"ENSG00000117408","IPO13","protein_coding",0.000881249328583691,0.0303014192213008,-1.24857431545884
"ENSG00000017483","SLC38A5","protein_coding",0.000884198159057245,0.0303056800331186,-1.90248450494683
"ENSG00000174607","UGT8","protein_coding",0.000898633499235715,0.0305704969394774,-1.47847656248112
"ENSG00000048405","ZNF800","protein_coding",0.00089964085799656,0.0305704969394774,1.85275324591482
"ENSG00000129932","DOHH","protein_coding",0.000900473250640834,0.0305704969394774,-1.55793703880867
"ENSG00000141458","NPC1","protein_coding",0.000906316700516276,0.0306030206510135,-1.16298600751488
"ENSG00000151023","ENKUR","protein_coding",0.000907136518178812,0.0306030206510135,1.31020675134269
"ENSG00000149654","CDH22","protein_coding",0.000911952471675379,0.0306690473859983,-3.61123317433521
"ENSG00000139155","SLCO1C1","protein_coding",0.000920535417625779,0.0308609498759042,1.05971253764133
"ENSG00000065526","SPEN","protein_coding",0.000924172472609124,0.0308863622621517,1.13959076012995
"ENSG00000124155","PIGT","protein_coding",0.000934242166140887,0.0310293533715847,-1.18728430900817
"ENSG00000165175","MID1IP1","protein_coding",0.000936407206882776,0.0310293533715847,-1.1964799582697
"ENSG00000163406","SLC15A2","protein_coding",0.000937128121960611,0.0310293533715847,1.05919711544103
"ENSG00000133983","COX16","protein_coding",0.000955000188052352,0.0314768707176103,0.981765131934383
"ENSG00000186416","NKRF","protein_coding",0.00095651191777973,0.0314768707176103,1.52220835579059
"ENSG00000145675","PIK3R1","protein_coding",0.000968819745464909,0.0317334946334641,0.936837552706195
"ENSG00000100146","SOX10","protein_coding",0.000970226159561541,0.0317334946334641,-1.2024523742526
"ENSG00000164070","HSPA4L","protein_coding",0.000985695845846955,0.0321068686021932,2.03012729945525
"ENSG00000118922","KLF12","protein_coding",0.000987627389888495,0.0321068686021932,1.26481488627581
"ENSG00000109911","ELP4","protein_coding",0.000991580143867529,0.0321379812187639,1.17138627475114
"ENSG00000105854","PON2","protein_coding",0.00100688078558548,0.0324318818857171,1.05196220096073
"ENSG00000186352","ANKRD37","protein_coding",0.00100977992745406,0.0324318818857171,1.43832770280326
"ENSG00000055208","TAB2","protein_coding",0.0010151910905368,0.0324318818857171,1.14943524502083
"ENSG00000146463","ZMYM4","protein_coding",0.00101743587841853,0.0324318818857171,1.21876176153039
"ENSG00000107317","PTGDS","protein_coding",0.00101824136339122,0.0324318818857171,-1.50049342255916
"ENSG00000021300","PLEKHB1","protein_coding",0.00101878674454574,0.0324318818857171,-1.12300881009091
"ENSG00000157593","SLC35B2","protein_coding",0.00102385880071282,0.032496914834459,-1.45094968020061
"ENSG00000131051","RBM39","protein_coding",0.00102980150297762,0.0325891165898051,0.971837647226429
"ENSG00000163485","ADORA1","protein_coding",0.00103659974834515,0.0327077708830788,-1.56977977064485
"ENSG00000145681","HAPLN1","protein_coding",0.00104413579815861,0.0328368933378133,1.39001016104266
"ENSG00000109099","PMP22","protein_coding",0.00104681371378935,0.0328368933378133,-1.11052943553821
"ENSG00000205581","HMGN1","protein_coding",0.00106517468472432,0.0332652590997482,0.856145810167528
"ENSG00000198121","LPAR1","protein_coding",0.00107118543833678,0.0332652590997482,-1.52265700432978
"ENSG00000103507","BCKDK","protein_coding",0.00107139280958437,0.0332652590997482,-1.41525596032302
"ENSG00000196756","SNHG17","lncRNA",0.00107287282331403,0.0332652590997482,1.44044561376232
"ENSG00000204851","PNMA8B","protein_coding",0.0010994312898774,0.0339904866795525,-1.04091539639896
"ENSG00000116539","ASH1L","protein_coding",0.00110910082009761,0.0341909011436986,0.976704897713312
"ENSG00000164062","APEH","protein_coding",0.00111872169317327,0.0343226695466882,-1.28520655168146
"ENSG00000106991","ENG","protein_coding",0.00111977389460672,0.0343226695466882,-1.3227170234604
"ENSG00000111783","RFX4","protein_coding",0.00112432189335113,0.0343638896634498,1.14794021454599
"ENSG00000048028","USP28","protein_coding",0.00113632354652923,0.0345606924552729,1.75965654631587
"ENSG00000160781","PAQR6","protein_coding",0.00114034164665323,0.0345606924552729,-1.02512719683489
"ENSG00000005513","SOX8","protein_coding",0.00114190365811499,0.0345606924552729,-1.12537021815141
"ENSG00000204287","HLA-DRA","protein_coding",0.00114364707509526,0.0345606924552729,-4.51969958860744
"ENSG00000121989","ACVR2A","protein_coding",0.00116857145881822,0.0352147039612413,1.3634883012407
"ENSG00000125851","PCSK2","protein_coding",0.00117331197905781,0.0352585179589138,-1.34849600000683
"ENSG00000172461","FUT9","protein_coding",0.00117813398437093,0.0353045290065121,1.04365033252565
"ENSG00000169288","MRPL1","protein_coding",0.00118229584195638,0.0353305565250921,1.14479893419456
"ENSG00000173406","DAB1","protein_coding",0.00119227139843311,0.0355296876733068,1.27545779914476
"ENSG00000065361","ERBB3","protein_coding",0.00120201269814225,0.0356202814376158,-1.31150939120939
"ENSG00000198707","CEP290","protein_coding",0.00120349298110348,0.0356202814376158,1.48545165954862
"ENSG00000188153","COL4A5","protein_coding",0.00120527238645177,0.0356202814376158,-1.51297675206536
"ENSG00000040731","CDH10","protein_coding",0.00122151679516329,0.0360011873036037,1.39408523845562
"ENSG00000015153","YAF2","protein_coding",0.00123042086180559,0.0361415659767034,0.996323811994358
"ENSG00000110799","VWF","protein_coding",0.00123301763119626,0.0361415659767034,-1.33030071238694
"ENSG00000163512","AZI2","protein_coding",0.00124686246089886,0.0364477942248584,1.01669997749493
"ENSG00000115896","PLCL1","protein_coding",0.00125329633658495,0.0365363127687046,-1.30663217929246
"ENSG00000198597","ZNF536","protein_coding",0.00126032586553425,0.0366416690662639,-1.43706693336726
"ENSG00000122482","ZNF644","protein_coding",0.00126785136920771,0.0367608364563792,1.07642756287518
"ENSG00000268089","GABRQ","protein_coding",0.00127383543584416,0.0367638153491895,-2.31909382876825
"ENSG00000111728","ST8SIA1","protein_coding",0.00127480791479292,0.0367638153491895,1.28153626599043
"ENSG00000170271","FAXDC2","protein_coding",0.00129831566882672,0.0371899550990897,-1.10406930678543
"ENSG00000188338","SLC38A3","protein_coding",0.00129918250670758,0.0371899550990897,-2.04537520355173
"ENSG00000101190","TCFL5","protein_coding",0.00129998444837422,0.0371899550990897,-1.52443298216181
"ENSG00000242808","SOX2-OT","lncRNA",0.00130664582371634,0.0372811074383747,-1.11811472996856
"ENSG00000147274","RBMX","protein_coding",0.0013167715057175,0.0374703573298073,0.827790119936852
"ENSG00000137494","ANKRD42","protein_coding",0.00132285419563028,0.0375438619331261,1.15379457045649
"ENSG00000181449","SOX2","protein_coding",0.0013304801464281,0.0375921404114173,1.07156629550103
"ENSG00000174501","ANKRD36C","protein_coding",0.00133156351196295,0.0375921404114173,2.03246572643148
"ENSG00000159873","CCDC117","protein_coding",0.00133732702197193,0.0376557592958395,1.53608181049466
"ENSG00000185896","LAMP1","protein_coding",0.00137262284417839,0.0385484237495963,-1.00865014581376
"ENSG00000135750","KCNK1","protein_coding",0.00137919507671014,0.038548811130656,-1.20186248628254
"ENSG00000123689","G0S2","protein_coding",0.00137982321720469,0.038548811130656,3.78075182243912
"ENSG00000235098","ANKRD65","protein_coding",0.00140157233284687,0.0390547220435875,-2.27260843690347
"ENSG00000124374","PAIP2B","protein_coding",0.00143596958025876,0.0399095379715441,-1.16958066526915
"ENSG00000185633","NDUFA4L2","protein_coding",0.0014549635345095,0.0403155035001659,-1.6919247096227
"ENSG00000164742","ADCY1","protein_coding",0.00145809240846983,0.0403155035001659,0.915447844876949
"ENSG00000122565","CBX3","protein_coding",0.00148128516953072,0.0407648183619771,0.810811247840596
"ENSG00000136770","DNAJC1","protein_coding",0.00148278281700557,0.0407648183619771,1.71921790205731
"ENSG00000081320","STK17B","protein_coding",0.0014857423545426,0.0407648183619771,1.41855089434789
"ENSG00000103381","CPPED1","protein_coding",0.00151374344376744,0.0412769875600018,-2.02738047236087
"ENSG00000138758","SEPTIN11","protein_coding",0.00151463958024208,0.0412769875600018,0.968849809209138
"ENSG00000156076","WIF1","protein_coding",0.00151680495001919,0.0412769875600018,1.09337372677952
"ENSG00000116786","PLEKHM2","protein_coding",0.00151979959789343,0.0412769875600018,-1.03354373451911
"ENSG00000145476","CYP4V2","protein_coding",0.00153401099965672,0.0414924651762047,-1.37700617791175
"ENSG00000166311","SMPD1","protein_coding",0.00153546874300459,0.0414924651762047,-1.46113196221732
"ENSG00000176485","PLAAT3","protein_coding",0.00154933313156377,0.0417619242095884,-1.11141090467681
"ENSG00000196693","ZNF33B","protein_coding",0.00155348095954595,0.0417687812882429,1.83660361743986
"ENSG00000179902","C1orf194","protein_coding",0.00155949885590772,0.041825759315445,1.65192365239086
"ENSG00000214140","PRCD","protein_coding",0.00157058580215551,0.042018066048689,-3.68729210448606
"ENSG00000039650","PNKP","protein_coding",0.00157570620721527,0.0420501895298642,-1.92735410942377
"ENSG00000105711","SCN1B","protein_coding",0.00158253505145903,0.0421276328338771,-1.42193330432085
"ENSG00000024048","UBR2","protein_coding",0.00158910212890413,0.0421977416804047,1.13349659652203
"ENSG00000164402","SEPTIN8","protein_coding",0.00160134832167033,0.0423311296747977,-0.913659758599305
"ENSG00000090263","MRPS33","protein_coding",0.00160201702535122,0.0423311296747977,1.07920410214511
"ENSG00000019582","CD74","protein_coding",0.00161364415614595,0.0425335982976259,-3.52119098017128
"ENSG00000165948","IFI27L1","protein_coding",0.00162284674109673,0.042598233262793,1.32273749179781
"ENSG00000196504","PRPF40A","protein_coding",0.00162403778938128,0.042598233262793,0.98432555263775
"ENSG00000259001","AL355075.4","lncRNA",0.00163581917693713,0.042719315470287,3.01578613799551
"ENSG00000138709","LARP1B","protein_coding",0.00163828447098576,0.042719315470287,1.55088014729099
"ENSG00000170160","CCDC144A","protein_coding",0.00164347467160472,0.042719315470287,2.98879319578727
"ENSG00000106565","TMEM176B","protein_coding",0.00164579330046937,0.042719315470287,-2.02794042852959
"ENSG00000176046","NUPR1","protein_coding",0.00165249520951047,0.042719315470287,-1.54796313850293
"ENSG00000244754","N4BP2L2","protein_coding",0.00165254622671226,0.042719315470287,0.938292710904163
"ENSG00000166086","JAM3","protein_coding",0.00167843811094291,0.0432843366687394,-1.43213454884167
"ENSG00000112701","SENP6","protein_coding",0.00169427724533634,0.0435880246713866,0.934699988783645
"ENSG00000151690","MFSD6","protein_coding",0.00171222078628809,0.043944269366743,-1.20464093398362
"ENSG00000255717","SNHG1","lncRNA",0.00172497288577263,0.0440783030961951,1.42965852168016
"ENSG00000198835","GJC2","protein_coding",0.00172566063575708,0.0440783030961951,-1.47043762076828
"ENSG00000100852","ARHGAP5","protein_coding",0.00174245118161243,0.0442492196191496,0.978417237855618
"ENSG00000023191","RNH1","protein_coding",0.00174250508223765,0.0442492196191496,-1.10319134653098
"ENSG00000114757","PEX5L","protein_coding",0.00174482018458238,0.0442492196191496,-1.23735087909815
"ENSG00000137331","IER3","protein_coding",0.00174885058897459,0.0442492196191496,-3.2010065841865
"ENSG00000129521","EGLN3","protein_coding",0.00175963858377289,0.0443476265701083,-1.47833963357076
"ENSG00000164603","BMT2","protein_coding",0.00176100754277276,0.0443476265701083,1.44828065680827
"ENSG00000058272","PPP1R12A","protein_coding",0.00177106970658739,0.0444965709889215,1.13883885159877
"ENSG00000079805","DNM2","protein_coding",0.00177980307287368,0.0446115125368899,-1.16305349445635
"ENSG00000170085","SIMC1","protein_coding",0.00178558360742804,0.0446520767843543,1.58650760562795
"ENSG00000187164","SHTN1","protein_coding",0.0017977925346569,0.044794611782216,-0.895700855125572
"ENSG00000151292","CSNK1G3","protein_coding",0.00180227311909359,0.044794611782216,1.65583237276199
"ENSG00000163644","PPM1K","protein_coding",0.00180380987042481,0.044794611782216,0.846861061588473
"ENSG00000161813","LARP4","protein_coding",0.00181066801356133,0.044861077250545,1.36053811843724
"ENSG00000134910","STT3A","protein_coding",0.00185046851689938,0.0456549046918068,-1.20386089366886
"ENSG00000109171","SLAIN2","protein_coding",0.00185121956943847,0.0456549046918068,1.3381937010104
"ENSG00000111832","RWDD1","protein_coding",0.00186323821673023,0.04584591648872,1.16266356499534
"ENSG00000135525","MAP7","protein_coding",0.00188352238123355,0.0461343109255293,-1.02413093191162
"ENSG00000082684","SEMA5B","protein_coding",0.00188362158857223,0.0461343109255293,1.18349520927032
"ENSG00000128242","GAL3ST1","protein_coding",0.00188786003880568,0.0461343109255293,-1.66411930252777
"ENSG00000152217","SETBP1","protein_coding",0.0019008811291968,0.0463469380773256,1.41674629932154
"ENSG00000141524","TMC6","protein_coding",0.00191472286149079,0.0465785643040208,-1.92428053326764
"ENSG00000116544","DLGAP3","protein_coding",0.0019315947655037,0.0468826892405514,-0.987294201226799
"ENSG00000197124","ZNF682","protein_coding",0.00193996390784145,0.0469795322874109,1.99840470893517
"ENSG00000151466","SCLT1","protein_coding",0.00194473563977208,0.0469890178907092,2.05817506994613
"ENSG00000077279","DCX","protein_coding",0.0019596266852839,0.0472423713762132,1.93115274327965
"ENSG00000013619","MAMLD1","protein_coding",0.00196517729227921,0.0472423713762132,1.15951921397857
"ENSG00000117480","FAAH","protein_coding",0.00197062682353407,0.0472423713762132,-1.27729003359839
"ENSG00000197603","CPLANE1","protein_coding",0.00197505519767694,0.0472423713762132,0.999689191969596
"ENSG00000203772","SPRN","protein_coding",0.00197723944331839,0.0472423713762132,1.32611163688708
"ENSG00000079134","THOC1","protein_coding",0.00198708424733329,0.0472718705843341,1.31532215446548
"ENSG00000070756","PABPC1","protein_coding",0.00199526278473425,0.0472718705843341,1.11017324031352
"ENSG00000086205","FOLH1","protein_coding",0.00199541121682714,0.0472718705843341,-2.1974115217127
"ENSG00000099282","TSPAN15","protein_coding",0.00199609968071433,0.0472718705843341,-2.66835197218624
"ENSG00000136717","BIN1","protein_coding",0.00200372035407447,0.0473115794768634,-1.02998845351295
"ENSG00000162944","RFTN2","protein_coding",0.00200659663142924,0.0473115794768634,0.845879813558678
"ENSG00000198075","SULT1C4","protein_coding",0.00201178669593161,0.047329929109549,1.24049799682185
"ENSG00000179399","GPC5","protein_coding",0.0020187938818513,0.0473787618266586,1.3879364482491
"ENSG00000148516","ZEB1","protein_coding",0.00202269508916943,0.0473787618266586,1.00131225593842
"ENSG00000013297","CLDN11","protein_coding",0.00203624643980239,0.0475005600372376,-1.07026446131055
"ENSG00000186184","POLR1D","protein_coding",0.00203675033716716,0.0475005600372376,0.967670144295787
"ENSG00000181722","ZBTB20","protein_coding",0.00204507234905973,0.0475911847303964,2.15930296916235
"ENSG00000143819","EPHX1","protein_coding",0.00205779490691061,0.0477836012150153,-1.05301165604398
"ENSG00000213160","KLHL23","protein_coding",0.00206613085280083,0.0478735459802318,1.07271194101269
"ENSG00000148429","USP6NL","protein_coding",0.00207549883041827,0.0479360350505711,1.45150454517011
"ENSG00000138459","SLC35A5","protein_coding",0.00207776438278482,0.0479360350505711,-1.01283523916156
"ENSG00000223865","HLA-DPB1","protein_coding",0.00210948169748122,0.0484593794617558,-2.17986272268375
"ENSG00000137992","DBT","protein_coding",0.00210948268164056,0.0484593794617558,1.16451234184408
"ENSG00000104047","DTWD1","protein_coding",0.00212583657742263,0.0487307153901495,1.15280706531491
"ENSG00000158604","TMED4","protein_coding",0.00213478296473838,0.0488314534023739,-1.01008541467259
"ENSG00000114670","NEK11","protein_coding",0.00213976292645578,0.0488378731967817,1.47847683030275
"ENSG00000174516","PELI3","protein_coding",0.00214416837021665,0.0488378731967817,-1.27284226975927
"ENSG00000151208","DLG5","protein_coding",0.00216483557443157,0.0489200492903461,1.56698691863474
"ENSG00000055609","KMT2C","protein_coding",0.00216692876501929,0.0489200492903461,1.02235996090446
"ENSG00000166394","CYB5R2","protein_coding",0.00216810789551831,0.0489200492903461,-2.01921703083567
"ENSG00000062194","GPBP1","protein_coding",0.00217054255392732,0.0489200492903461,0.842864763818283
"ENSG00000112796","ENPP5","protein_coding",0.00217057638536584,0.0489200492903461,-1.33262430563899
"ENSG00000196591","HDAC2","protein_coding",0.00217986939155407,0.048929268889068,0.835967660363202
"ENSG00000128283","CDC42EP1","protein_coding",0.00218172460765344,0.048929268889068,-1.18441633424825
"ENSG00000044574","HSPA5","protein_coding",0.00218466813924903,0.048929268889068,0.942279318651842
"ENSG00000158435","CNOT11","protein_coding",0.00219554938258001,0.0490705287006632,-2.01910955854626
"ENSG00000185774","KCNIP4","protein_coding",0.00220818785354611,0.0492503935402135,-1.308899116976
"ENSG00000106078","COBL","protein_coding",0.00223130600873513,0.0496627611238807,-1.1020750148381
"ENSG00000105676","ARMC6","protein_coding",0.0022416374799348,0.0497894138400426,-1.77894433068417
